ID,Class
img_6140,1
img_6141,3
img_6142,4
img_6143,2
img_6144,1
img_6145,1
img_6146,4
img_6147,1
img_6148,1
img_6149,1
img_6150,4
img_6151,2
img_6152,1
img_6153,1
img_6154,1
img_6155,2
img_6156,1
img_6157,1
img_6158,4
img_6159,2
img_6160,1
img_6161,4
img_6162,2
img_6163,1
img_6164,4
img_6165,2
img_6166,1
img_6167,4
img_6168,1
img_6169,4
img_6170,3
img_6171,4
img_6172,2
img_6173,1
img_6174,3
img_6175,2
img_6176,3
img_6177,1
img_6178,2
img_6179,1
img_6180,3
img_6181,1
img_6182,1
img_6183,4
img_6184,2
img_6185,1
img_6186,4
img_6187,2
img_6188,1
img_6189,4
img_6190,2
img_6191,1
img_6192,3
img_6193,2
img_6194,1
img_6195,4
img_6196,2
img_6197,1
img_6198,3
img_6199,4
img_6200,2
img_6201,1
img_6202,3
img_6203,4
img_6204,1
img_6205,1
img_6206,3
img_6207,4
img_6208,2
img_6209,1
img_6210,3
img_6211,4
img_6212,2
img_6213,1
img_6214,3
img_6215,1
img_6216,2
img_6217,1
img_6218,1
img_6219,3
img_6220,2
img_6221,1
img_6222,1
img_6223,4
img_6224,3
img_6225,1
img_6226,3
img_6227,4
img_6228,2
img_6229,1
img_6230,3
img_6231,4
img_6232,2
img_6233,3
img_6234,3
img_6235,4
img_6236,2
img_6237,1
img_6238,4
img_6239,2
img_6240,3
img_6241,4
img_6242,3
img_6243,3
img_6244,4
img_6245,2
img_6246,3
img_6247,4
img_6248,2
img_6249,1
img_6250,1
img_6251,2
img_6252,3
img_6253,4
img_6254,2
img_6255,3
img_6256,4
img_6257,2
img_6258,1
img_6259,4
img_6260,1
img_6261,3
img_6262,4
img_6263,1
img_6264,3
img_6265,4
img_6266,3
img_6267,4
img_6268,1
img_6269,4
img_6270,1
img_6271,4
img_6272,3
img_6273,4
img_6274,4
img_6275,1
img_6276,4
img_6277,2
img_6278,3
img_6279,4
img_6280,2
img_6281,3
img_6282,1
img_6283,4
img_6284,2
img_6285,3
img_6286,3
img_6287,4
img_6288,2
img_6289,3
img_6290,1
img_6291,4
img_6292,2
img_6293,3
img_6294,1
img_6295,4
img_6296,2
img_6297,1
img_6298,3
img_6299,4
img_6300,2
img_6301,3
img_6302,3
img_6303,4
img_6304,2
img_6305,3
img_6306,3
img_6307,4
img_6308,2
img_6309,1
img_6310,4
img_6311,2
img_6312,1
img_6313,4
img_6314,3
img_6315,3
img_6316,1
img_6317,1
img_6318,4
img_6319,1
img_6320,1
img_6321,1
img_6322,4
img_6323,2
img_6324,1
img_6325,4
img_6326,2
img_6327,3
img_6328,1
img_6329,4
img_6330,4
img_6331,1
img_6332,1
img_6333,1
img_6334,1
img_6335,4
img_6336,1
img_6337,1
img_6338,1
img_6339,1
img_6340,1
img_6341,3
img_6342,3
img_6343,1
img_6344,1
img_6345,1
img_6346,2
img_6347,1
